Competition,Squad,#_Pl__std,Age__std,Poss__std,Playing_Time_MP__std,Playing_Time_Starts__std,Playing_Time_Min__std,Playing_Time_90s__std,Performance_Gls__std,Performance_Ast__std,Performance_G+A__std,Performance_G_PK__std,Performance_PK__std,Performance_PKatt__std,Performance_CrdY__std,Performance_CrdR__std,Expected_xG__std,Expected_npxG__std,Expected_xAG__std,Expected_npxG+xAG__std,Progression_PrgC__std,Progression_PrgP__std,Per_90_Minutes_Gls__std,Per_90_Minutes_Ast__std,Per_90_Minutes_G+A__std,Per_90_Minutes_G_PK__std,Per_90_Minutes_G+A_PK__std,Per_90_Minutes_xG__std,Per_90_Minutes_xAG__std,Per_90_Minutes_xG+xAG__std,Per_90_Minutes_npxG__std,Per_90_Minutes_npxG+xAG__std,#_Pl__poss,Poss__poss,90s__poss,Touches_Touches__poss,Touches_Def_Pen__poss,Touches_Def_3rd__poss,Touches_Mid_3rd__poss,Touches_Att_3rd__poss,Touches_Att_Pen__poss,Touches_Live__poss,Take_Ons_Att__poss,Take_Ons_Succ__poss,Take_Ons_Succ%__poss,Take_Ons_Tkld__poss,Take_Ons_Tkld%__poss,Carries_Carries__poss,Carries_TotDist__poss,Carries_PrgDist__poss,Carries_PrgC__poss,Carries_1/3__poss,Carries_CPA__poss,Carries_Mis__poss,Carries_Dis__poss,Receiving_Rec__poss,Receiving_PrgR__poss,#_Pl__keeper,Playing_Time_MP__keeper,Playing_Time_Starts__keeper,Playing_Time_Min__keeper,Playing_Time_90s__keeper,Performance_GA__keeper,Performance_GA90__keeper,Performance_SoTA__keeper,Performance_Saves__keeper,Performance_Save%__keeper,Performance_W__keeper,Performance_D__keeper,Performance_L__keeper,Performance_CS__keeper,Performance_CS%__keeper,Penalty_Kicks_PKatt__keeper,Penalty_Kicks_PKA__keeper,Penalty_Kicks_PKsv__keeper,Penalty_Kicks_PKm__keeper,Penalty_Kicks_Save%__keeper,#_Pl__ptime,Age__ptime,Playing_Time_MP__ptime,Playing_Time_Min__ptime,Playing_Time_Mn/MP__ptime,Playing_Time_Min%__ptime,Playing_Time_90s__ptime,Starts_Starts__ptime,Starts_Mn/Start__ptime,Starts_Compl__ptime,Subs_Subs__ptime,Subs_Mn/Sub__ptime,Subs_unSub__ptime,Team_Success_PPM__ptime,Team_Success_onG__ptime,Team_Success_onGA__ptime,Team_Success_+/___ptime,Team_Success_+/_90__ptime,Team_Success_(xG)_onxG__ptime,Team_Success_(xG)_onxGA__ptime,Team_Success_(xG)_xG+/___ptime,Team_Success_(xG)_xG+/_90__ptime,#_Pl__shoot,90s__shoot,Standard_Gls__shoot,Standard_Sh__shoot,Standard_SoT__shoot,Standard_SoT%__shoot,Standard_Sh/90__shoot,Standard_SoT/90__shoot,Standard_G/Sh__shoot,Standard_G/SoT__shoot,Standard_Dist__shoot,Standard_FK__shoot,Standard_PK__shoot,Standard_PKatt__shoot,Expected_xG__shoot,Expected_npxG__shoot,Expected_npxG/Sh__shoot,Expected_G_xG__shoot,Expected_np:G_xG__shoot,#_Pl__misc,90s__misc,Performance_CrdY__misc,Performance_CrdR__misc,Performance_2CrdY__misc,Performance_Fls__misc,Performance_Fld__misc,Performance_Off__misc,Performance_Crs__misc,Performance_Int__misc,Performance_TklW__misc,Performance_PKwon__misc,Performance_PKcon__misc,Performance_OG__misc,Performance_Recov__misc,Aerial_Duels_Won__misc,Aerial_Duels_Lost__misc,Aerial_Duels_Won%__misc,#_Pl__pass,90s__pass,Total_Cmp__pass,Total_Att__pass,Total_Cmp%__pass,Total_TotDist__pass,Total_PrgDist__pass,Short_Cmp__pass,Short_Att__pass,Short_Cmp%__pass,Medium_Cmp__pass,Medium_Att__pass,Medium_Cmp%__pass,Long_Cmp__pass,Long_Att__pass,Long_Cmp%__pass,Ast__pass,xAG__pass,Expected_xA__pass,Expected_A_xAG__pass,KP__pass,1/3__pass,PPA__pass,CrsPA__pass,PrgP__pass,#_Pl__gca,90s__gca,SCA_SCA__gca,SCA_SCA90__gca,SCA_Types_PassLive__gca,SCA_Types_PassDead__gca,SCA_Types_TO__gca,SCA_Types_Sh__gca,SCA_Types_Fld__gca,SCA_Types_Def__gca,GCA_GCA__gca,GCA_GCA90__gca,GCA_Types_PassLive__gca,GCA_Types_PassDead__gca,GCA_Types_TO__gca,GCA_Types_Sh__gca,GCA_Types_Fld__gca,GCA_Types_Def__gca,#_Pl__def,90s__def,Tackles_Tkl__def,Tackles_TklW__def,Tackles_Def_3rd__def,Tackles_Mid_3rd__def,Tackles_Att_3rd__def,Challenges_Tkl__def,Challenges_Att__def,Challenges_Tkl%__def,Challenges_Lost__def,Blocks_Blocks__def,Blocks_Sh__def,Blocks_Pass__def,Int__def,Tkl+Int__def,Clr__def,Err__def,Weekly Wages,Annual Wages,% Estimated
Ligue 1,Marseille,28,27.7,55.8,5,55,450,5.0,10,6,16,8,2,3,12,1,8.0,6.2,4.9,11.1,75,222,2.0,1.2,3.2,1.6,2.8,1.6,0.98,2.58,1.23,2.22,28,55.8,5.0,3374,244,714,1720,956,117,3371,60,23,38.3,33,55.0,2200,9451,4592,75,66,27,60,20,2526,220,2,5,5,450,5.0,4,0.8,20,16,80.0,3,0,2,2,40.0,0,0,0,0,,28,27.7,5,450,90,100,5.0,55,80,31,23,21,22,1.8,10,4,6,1.2,8.0,5.7,2.3,0.46,28,5.0,10,61,19,31.1,12.2,3.8,0.13,0.42,16.9,0,2,3,8.0,6.2,0.1,2.0,1.8,28,5.0,12,1,0,65,47,5,90,23,39,3,0,0,165,59,43,57.8,28,5.0,2547,2924,87.1,42671,13083,1162,1257,92.4,1092,1204,90.7,196,304,64.5,6,4.9,6.1,1.1,52,249,52,8,222,28,5.0,123,24.6,93,12,5,6,6,1,18,3.6,11,2,0,2,2,1,28,5.0,67,39,23,29,15,33,60,55.0,27,42,14,28,23,90,87,4,1252308.0,65120000.0,83%
Ligue 1,Metz,23,26.1,48.8,5,55,450,5.0,5,4,9,4,1,2,5,1,6.5,4.9,4.7,9.6,83,142,1.0,0.8,1.8,0.8,1.6,1.3,0.93,2.23,0.98,1.91,23,48.8,5.0,3112,428,1284,1347,509,75,3110,87,41,47.1,41,47.1,1909,10066,5149,83,67,21,68,55,2156,142,1,5,5,450,5.0,13,2.6,30,18,63.3,0,1,4,0,0.0,2,2,0,0,0.0,23,26.1,5,450,90,100,5.0,55,83,33,21,17,24,0.2,5,13,-8,-1.6,6.5,12.5,-6.0,-1.2,23,5.0,5,42,10,23.8,8.4,2.0,0.1,0.4,17.4,0,1,2,6.5,4.9,0.12,-1.5,-0.9,23,5.0,5,1,0,55,50,6,75,32,66,2,2,1,212,35,44,44.3,23,5.0,2167,2574,84.2,38853,12229,941,1007,93.4,940,1060,88.7,223,373,59.8,4,4.7,3.0,-0.7,35,112,19,7,142,23,5.0,78,15.6,58,4,9,3,3,1,9,1.8,6,1,0,1,1,0,23,5.0,104,66,58,33,13,53,93,57.0,40,50,12,38,32,136,107,4,123269.0,6410000.0,94%
Ligue 1,Monaco,25,26.2,55.8,5,55,450,5.0,11,10,21,11,0,0,11,0,9.8,9.8,7.8,17.6,88,202,2.2,2.0,4.2,2.2,4.2,1.97,1.55,3.52,1.97,3.52,25,55.8,5.0,3324,296,878,1653,824,124,3324,91,37,40.7,52,57.1,1683,8905,4750,88,55,27,80,47,2258,201,2,5,5,450,5.0,7,1.4,14,8,64.3,4,0,1,0,0.0,3,2,0,1,0.0,25,26.2,5,450,90,100,5.0,55,82,31,24,17,21,2.4,13,7,6,1.2,9.8,8.1,1.7,0.35,25,5.0,11,60,17,28.3,12.0,3.4,0.18,0.65,14.3,3,0,0,9.8,9.8,0.16,1.2,1.2,25,5.0,11,0,0,66,49,13,91,50,53,0,3,1,222,62,62,50.0,25,5.0,2270,2755,82.4,37610,12721,1064,1182,90.0,968,1100,88.0,164,302,54.3,10,7.8,7.2,2.2,46,182,54,10,202,25,5.0,105,21.0,82,9,4,6,3,1,20,4.0,18,1,1,0,0,0,25,5.0,89,53,30,40,19,33,77,42.9,44,58,15,43,50,139,105,4,867115.0,45090000.0,76%
Ligue 1,Nantes,20,25.4,41.4,5,55,450,5.0,3,2,5,3,0,1,6,0,3.9,3.1,2.5,5.6,64,109,0.6,0.4,1.0,0.6,1.0,0.77,0.5,1.27,0.62,1.11,20,41.4,5.0,2528,455,1216,950,393,82,2527,75,40,53.3,33,44.0,1450,7426,3761,64,30,18,66,35,1541,105,1,5,5,450,5.0,5,1.0,24,19,83.3,1,1,3,1,20.0,1,1,0,0,0.0,20,25.4,5,450,90,100,5.0,55,82,30,26,17,19,0.8,3,5,-2,-0.4,3.9,7.0,-3.1,-0.62,20,5.0,3,47,11,23.4,9.4,2.2,0.06,0.27,20.3,0,0,1,3.9,3.1,0.07,-0.9,-0.1,20,5.0,6,0,0,56,60,4,64,39,48,1,1,0,188,57,55,50.9,20,5.0,1558,2003,77.8,29364,10669,601,712,84.4,765,879,87.0,164,319,51.4,2,2.5,2.7,-0.5,33,82,23,5,109,20,5.0,82,16.4,58,10,3,8,2,1,5,1.0,4,0,0,1,0,0,20,5.0,83,48,48,26,9,49,79,62.0,30,51,20,31,39,122,131,1,251346.0,13070000.0,94%
Ligue 1,Nice,24,25.0,58.2,5,55,450,5.0,5,5,10,5,0,0,13,0,7.3,7.3,6.5,13.8,101,223,1.0,1.0,2.0,1.0,2.0,1.47,1.3,2.76,1.47,2.76,24,58.2,5.0,3289,280,840,1652,821,124,3289,83,43,51.8,34,41.0,2116,11230,6108,101,75,19,87,47,2297,221,1,5,5,450,5.0,9,1.8,26,17,65.4,2,0,3,1,20.0,0,0,0,0,,24,25.0,5,450,90,100,5.0,55,81,30,25,19,20,1.2,6,9,-3,-0.6,7.3,7.5,-0.1,-0.03,24,5.0,5,76,23,30.3,15.2,4.6,0.07,0.22,17.7,1,0,0,7.3,7.3,0.1,-2.3,-2.3,24,5.0,13,0,0,65,70,9,118,35,42,0,0,0,209,69,69,50.0,24,5.0,2325,2760,84.2,36346,12428,1225,1330,92.1,884,995,88.8,139,274,50.7,5,6.5,7.3,-1.5,63,196,55,20,223,24,5.0,140,28.0,108,13,4,12,2,1,9,1.8,7,0,1,1,0,0,24,5.0,70,42,33,25,12,24,63,38.1,39,34,12,22,35,105,117,3,440962.0,22930000.0,86%
Ligue 1,Paris FC,23,27.0,54.6,5,55,450,5.0,9,6,15,8,1,1,6,1,8.3,7.5,6.0,13.6,105,231,1.8,1.2,3.0,1.6,2.8,1.67,1.2,2.87,1.51,2.71,23,54.6,5.0,3304,352,1136,1450,742,116,3303,75,35,46.7,37,49.3,1705,8816,4701,105,67,43,65,40,2389,230,2,5,5,450,5.0,12,2.4,21,9,52.4,2,0,3,0,0.0,3,2,0,1,0.0,23,27.0,5,450,90,100,5.0,55,81,29,25,19,20,1.2,9,12,-3,-0.6,8.3,9.6,-1.2,-0.24,23,5.0,9,73,29,39.7,14.6,5.8,0.11,0.28,18.2,1,1,1,8.3,7.5,0.11,0.7,0.5,23,5.0,6,1,0,47,48,7,99,35,38,1,3,0,196,41,59,41.0,23,5.0,2399,2791,86.0,41858,13839,1055,1137,92.8,1049,1149,91.3,230,374,61.5,6,6.0,5.4,0.0,56,160,34,8,231,23,5.0,130,26.0,100,7,9,9,3,2,15,3.0,12,0,0,2,1,0,23,5.0,69,38,36,24,9,26,46,56.5,20,45,19,26,35,104,126,5,148462.0,7720000.0,100%
Ligue 1,Paris S-G,20,24.4,72.8,5,55,450,5.0,10,5,15,8,2,3,2,0,7.6,5.2,4.4,9.6,150,308,2.0,1.0,3.0,1.6,2.6,1.51,0.87,2.39,1.04,1.92,20,72.8,5.0,4713,251,844,2374,1529,155,4710,126,41,32.5,76,60.3,2941,15067,7651,150,122,46,77,42,3822,307,1,5,5,450,5.0,4,0.8,11,6,63.6,4,0,1,3,60.0,1,0,1,0,100.0,20,24.4,5,450,90,100,5.0,55,80,33,22,26,22,2.4,10,4,6,1.2,7.6,5.1,2.5,0.49,20,5.0,10,75,25,33.3,15.0,5.0,0.11,0.32,20.8,6,2,3,7.6,5.2,0.07,2.4,2.8,20,5.0,2,0,0,37,45,3,73,28,56,3,1,0,232,30,35,46.2,20,5.0,3843,4207,91.3,60999,17111,1975,2093,94.4,1478,1570,94.1,254,335,75.8,5,4.4,5.8,0.6,62,359,47,4,308,20,5.0,142,28.4,116,7,6,2,9,2,19,3.8,11,3,1,1,2,1,20,5.0,78,56,25,35,18,44,70,62.9,26,44,9,35,28,106,54,1,3037308.0,157940000.0,42%
Ligue 1,Rennes,24,26.2,49.0,5,55,450,5.0,6,5,11,5,1,1,7,3,6.4,5.7,4.7,10.4,74,187,1.2,1.0,2.2,1.0,2.0,1.29,0.95,2.24,1.13,2.08,24,49.0,5.0,3044,385,1122,1281,670,89,3043,65,34,52.3,30,46.2,1386,7956,4095,74,49,22,55,38,2145,186,1,5,5,450,5.0,8,1.6,25,16,68.0,2,2,1,1,20.0,1,0,1,0,100.0,24,26.2,5,450,90,100,5.0,55,76,29,24,24,21,1.6,7,8,-1,-0.2,6.4,9.6,-3.1,-0.62,24,5.0,6,61,20,32.8,12.2,4.0,0.08,0.25,19.5,1,1,1,6.4,5.7,0.09,-0.4,-0.7,24,5.0,7,3,0,62,59,13,64,34,35,0,1,0,187,40,34,54.1,24,5.0,2163,2560,84.5,39784,13142,832,910,91.4,1112,1216,91.4,191,340,56.2,5,4.7,4.0,0.3,44,181,31,3,187,24,5.0,106,21.2,81,4,7,8,4,2,10,2.0,9,0,0,1,0,0,24,5.0,63,35,32,23,8,39,75,52.0,36,56,24,32,34,97,124,5,446154.0,23200000.0,91%
Ligue 1,Strasbourg,24,21.5,51.4,5,55,450,5.0,8,6,14,6,2,2,12,2,7.4,5.8,5.3,11.1,101,233,1.6,1.2,2.8,1.2,2.4,1.48,1.05,2.53,1.16,2.22,24,51.4,5.0,3196,339,1002,1489,731,100,3194,118,53,44.9,58,49.2,1833,9033,4683,101,70,25,85,55,2210,232,2,5,5,450,5.0,5,1.0,13,8,61.5,4,0,1,3,60.0,0,0,0,0,,24,21.5,5,450,90,100,5.0,55,79,32,22,29,23,2.4,8,5,3,0.6,7.4,4.9,2.5,0.51,24,5.0,8,51,18,35.3,10.2,3.6,0.12,0.33,16.6,4,2,2,7.4,5.8,0.12,0.6,0.2,24,5.0,12,2,1,54,63,9,87,18,56,2,0,0,224,51,46,52.6,24,5.0,2228,2624,84.9,37722,12974,1004,1088,92.3,991,1113,89.0,177,296,59.8,6,5.3,4.2,0.7,41,156,46,6,233,24,5.0,96,19.2,65,7,7,7,8,2,14,2.8,8,0,2,2,2,0,24,5.0,93,56,34,39,20,43,96,44.8,53,64,13,51,18,111,118,3,188654.0,9810000.0,100%
Ligue 1,Toulouse,21,24.2,41.2,5,55,450,5.0,7,2,9,7,0,2,13,1,7.1,5.6,3.0,8.6,64,136,1.4,0.4,1.8,1.4,1.8,1.42,0.61,2.03,1.12,1.73,21,41.2,5.0,2475,296,909,1060,539,105,2473,108,49,45.4,55,50.9,1281,6503,3473,64,44,23,73,45,1458,136,1,5,5,450,5.0,9,1.8,18,9,66.7,2,0,3,2,40.0,3,3,0,0,0.0,21,24.2,5,450,90,100,5.0,55,82,32,24,19,21,1.2,7,9,-2,-0.4,7.1,7.1,0.0,0.01,21,5.0,7,50,16,32.0,10.0,3.2,0.14,0.44,15.9,1,0,2,7.1,5.6,0.11,-0.1,1.4,21,5.0,13,1,0,64,52,6,71,41,58,1,3,0,206,66,63,51.2,21,5.0,1470,1849,79.5,27936,10374,566,647,87.5,723,835,86.6,164,298,55.0,2,3.0,3.8,-1.0,34,125,33,7,136,21,5.0,84,16.8,49,12,9,8,2,4,11,2.2,4,1,4,2,0,0,21,5.0,93,58,53,31,9,54,86,62.8,32,57,25,32,41,134,155,1,158077.0,8220000.0,100%
Eredivisie,AZ Alkmaar,21,24.1,55.8,5,55,450,5.0,11,8,19,9,2,2,19,0,9.9,8.4,6.6,15.1,109,230,2.2,1.6,3.8,1.8,3.4,1.98,1.32,3.31,1.69,3.01,21,55.8,5.0,3103,344,947,1259,927,158,3101,87,42,48.3,37,42.5,1725,10399,5791,109,89,37,84,46,2037,225,2,5,5,450,5.0,7,1.4,25,18,76.0,3,2,0,1,20.0,2,1,0,1,0.0,21,24.1,5,450,90,100,5.0,55,81,30,25,19,30,2.2,12,7,5,1.0,9.9,6.5,3.4,0.68,21,5.0,11,86,27,31.4,17.2,5.4,0.1,0.33,17.9,2,2,2,9.9,8.4,0.1,1.1,0.6,21,5.0,19,0,0,54,51,6,74,27,51,2,2,0,204,47,61,43.5,21,5.0,2071,2483,83.4,36893,12710,939,1051,89.3,872,976,89.3,220,351,62.7,8,6.6,8.2,1.4,65,172,77,9,230,21,5.0,160,32.0,122,11,10,10,5,2,20,4.0,14,1,1,1,2,1,21,5.0,90,51,48,31,11,39,76,51.3,37,52,19,33,27,117,148,7,,,
Eredivisie,Ajax,23,25.8,57.5,6,66,540,6.0,12,8,20,11,1,1,12,0,12.4,11.6,9.9,21.5,134,288,2.0,1.33,3.33,1.83,3.17,2.07,1.64,3.71,1.94,3.58,23,57.5,6.0,4139,447,1245,1810,1117,215,4138,96,36,37.5,56,58.3,2389,13009,6989,134,102,40,68,51,2984,288,1,6,6,540,6.0,6,1.0,23,17,73.9,3,3,0,2,33.3,0,0,0,0,,23,25.8,6,540,90,100,6.0,66,80,37,29,23,43,2.0,12,6,6,1.0,12.4,6.7,5.7,0.95,23,6.0,12,102,41,40.2,17.0,6.83,0.11,0.27,15.2,2,1,1,12.4,11.6,0.12,-0.4,-0.6,23,6.0,12,0,0,77,71,12,118,63,47,1,0,0,228,69,50,58.0,23,6.0,3009,3506,85.8,50469,17150,1433,1541,93.0,1270,1421,89.4,222,366,60.7,8,9.9,11.1,-1.9,80,237,76,10,288,23,6.0,178,29.67,139,12,6,13,4,4,19,3.17,13,1,0,4,1,0,23,6.0,81,47,29,39,13,38,58,65.5,20,51,18,33,63,144,139,3,,,
Eredivisie,Excelsior,25,24.3,45.0,6,66,540,6.0,5,4,9,5,0,0,9,2,7.0,7.0,4.8,11.8,77,192,0.83,0.67,1.5,0.83,1.5,1.17,0.79,1.97,1.17,1.97,25,45.0,6.0,3121,391,1146,1255,756,109,3121,104,41,39.4,57,54.8,1687,9392,4630,77,70,24,91,58,1757,188,3,6,6,540,6.0,13,2.17,47,34,74.5,2,0,4,1,16.7,1,1,0,0,0.0,25,24.3,6,540,90,100,6.0,66,79,36,28,24,24,1.0,5,13,-8,-1.33,7.0,12.0,-5.0,-0.83,25,6.0,5,69,25,36.2,11.5,4.17,0.07,0.2,16.5,2,0,0,7.0,7.0,0.1,-2.0,-2.0,25,6.0,9,2,1,89,56,4,104,48,60,0,1,0,261,87,100,46.5,25,6.0,1789,2418,74.0,36628,13889,630,752,83.8,897,1052,85.3,243,517,47.0,4,4.8,5.6,-0.8,52,163,31,10,192,25,6.0,121,20.17,80,16,5,7,9,4,8,1.33,5,1,1,1,0,0,25,6.0,95,60,47,36,12,47,98,48.0,51,87,33,54,48,143,153,1,,,
Eredivisie,Feyenoord,23,25.0,54.2,6,66,540,6.0,14,7,21,13,1,1,12,2,12.0,11.3,8.2,19.5,165,288,2.33,1.17,3.5,2.17,3.33,2.01,1.37,3.37,1.88,3.25,23,54.2,6.0,3593,338,1006,1493,1134,231,3592,135,67,49.6,61,45.2,2148,12409,6635,165,100,59,108,45,2264,285,1,6,6,540,6.0,4,0.67,10,6,70.0,5,1,0,4,66.7,1,1,0,0,0.0,23,25.0,6,540,90,100,6.0,66,80,35,29,21,42,2.67,14,4,10,1.67,12.0,4.5,7.6,1.26,23,6.0,14,106,34,32.1,17.67,5.67,0.12,0.38,17.4,2,1,1,12.0,11.3,0.11,2.0,1.7,23,6.0,12,2,1,58,62,10,128,46,65,0,1,0,285,108,80,57.4,23,6.0,2285,2847,80.3,39284,14188,1026,1158,88.6,977,1152,84.8,205,375,54.7,7,8.2,9.7,-1.2,80,214,70,9,288,23,6.0,192,32.0,142,13,16,11,5,5,21,3.5,12,0,3,4,1,1,23,6.0,99,65,44,38,17,42,74,56.8,32,57,14,43,46,145,164,4,,,
Eredivisie,Fortuna Sittard,21,26.5,48.0,6,66,540,6.0,10,6,16,9,1,1,14,0,7.0,6.2,3.4,9.6,97,152,1.67,1.0,2.67,1.5,2.5,1.17,0.56,1.73,1.04,1.6,21,48.0,6.0,3295,449,1209,1308,799,112,3294,65,17,26.2,41,63.1,1758,9687,4893,97,69,24,76,43,1927,150,1,6,6,540,6.0,9,1.5,28,20,67.9,3,1,2,1,16.7,0,0,0,0,,21,26.5,6,540,90,100,6.0,66,81,37,29,21,29,1.67,10,9,1,0.17,7.0,9.8,-2.8,-0.46,21,6.0,10,76,23,30.3,12.67,3.83,0.12,0.39,16.9,1,1,1,7.0,6.2,0.09,3.0,2.8,21,6.0,14,0,0,79,54,9,94,58,72,0,0,1,237,97,106,47.8,21,6.0,1946,2535,76.8,33982,12676,922,1031,89.4,764,901,84.8,191,434,44.0,6,3.4,4.7,2.6,50,138,40,14,152,21,6.0,132,22.0,102,10,3,13,2,2,14,2.33,11,1,0,2,0,0,21,6.0,114,72,67,33,14,56,110,50.9,54,70,25,45,58,172,212,3,,,
Eredivisie,Go Ahead Eag,21,26.5,52.2,6,66,540,6.0,10,6,16,10,0,1,7,1,9.4,8.6,7.0,15.5,96,276,1.67,1.0,2.67,1.67,2.67,1.57,1.16,2.73,1.43,2.59,21,52.2,6.0,3567,484,1159,1386,1045,147,3566,65,26,40.0,33,50.8,1907,9701,5220,96,70,14,73,37,2311,275,1,6,6,540,6.0,9,1.5,30,21,70.0,2,3,1,2,33.3,0,0,0,0,,21,26.5,6,540,90,100,6.0,66,80,38,28,23,41,1.5,11,9,2,0.33,9.4,10.0,-0.6,-0.11,21,6.0,10,83,37,44.6,13.83,6.17,0.12,0.27,16.8,1,0,1,9.4,8.6,0.11,0.6,1.4,21,6.0,7,1,0,56,48,8,163,35,45,0,0,0,205,66,88,42.9,21,6.0,2346,2926,80.2,44201,15078,909,1033,88.0,1149,1283,89.6,256,500,51.2,6,7.0,8.5,-1.0,60,231,68,17,276,21,6.0,149,24.83,117,15,2,11,4,0,14,2.33,7,3,0,3,1,0,21,6.0,73,45,29,35,9,33,73,45.2,40,65,40,25,35,108,164,2,,,
Eredivisie,Groningen,20,24.7,49.3,6,66,540,6.0,12,9,21,12,0,0,15,0,8.8,8.8,6.0,14.7,73,187,2.0,1.5,3.5,2.0,3.5,1.46,1.0,2.46,1.46,2.46,20,49.3,6.0,3350,372,1130,1525,725,114,3350,109,52,47.7,52,47.7,1604,8280,4041,73,62,20,111,56,1935,185,2,6,6,540,6.0,9,1.5,23,15,65.2,4,0,2,3,50.0,1,1,0,0,0.0,20,24.7,6,540,90,100,6.0,66,85,44,22,16,49,2.0,12,9,3,0.5,8.8,8.6,0.1,0.02,20,6.0,12,82,35,42.7,13.67,5.83,0.15,0.34,18.5,4,0,0,8.8,8.8,0.11,3.2,3.2,20,6.0,15,0,0,70,64,7,83,46,66,0,1,1,244,94,118,44.3,20,6.0,1967,2589,76.0,37973,14230,773,908,85.1,893,1069,83.5,257,481,53.4,9,6.0,6.6,3.0,56,149,43,11,187,20,6.0,135,22.5,95,14,7,10,5,4,21,3.5,14,1,2,2,2,0,20,6.0,109,66,45,47,17,63,123,51.2,60,66,19,47,46,155,144,3,,,
Eredivisie,Heerenveen,22,25.1,51.0,6,66,540,6.0,8,5,13,8,0,0,13,2,12.2,12.2,8.2,20.4,105,250,1.33,0.83,2.17,1.33,2.17,2.03,1.37,3.4,2.03,3.4,22,51.0,6.0,3460,416,1180,1408,905,193,3460,113,54,47.8,53,46.9,2008,11199,5226,105,52,41,99,37,2058,247,2,6,6,540,6.0,10,1.67,29,19,65.5,1,2,3,0,0.0,0,0,0,0,,22,25.1,6,540,90,100,6.0,66,84,44,21,19,42,0.83,8,10,-2,-0.33,12.2,6.0,6.2,1.03,22,6.0,8,96,27,28.1,16.0,4.5,0.08,0.3,16.0,2,0,0,12.2,12.2,0.13,-4.2,-4.2,22,6.0,13,2,2,63,70,10,117,38,56,0,0,0,262,109,107,50.5,22,6.0,2088,2764,75.5,38412,14485,888,1038,85.5,916,1109,82.6,233,472,49.4,5,8.2,10.2,-3.2,72,203,63,17,250,22,6.0,172,28.67,127,13,12,10,8,2,16,2.67,11,1,3,0,1,0,22,6.0,78,56,31,38,9,30,73,41.1,43,54,5,49,38,116,152,5,,,
Eredivisie,Heracles Almelo,21,25.6,40.8,6,66,540,6.0,3,2,5,3,0,0,10,1,4.6,4.6,3.7,8.3,57,128,0.5,0.33,0.83,0.5,0.83,0.77,0.61,1.38,0.77,1.38,21,40.8,6.0,2840,446,1101,1182,591,84,2840,81,33,40.7,40,49.4,1342,7450,3437,57,53,13,78,43,1556,124,1,6,6,540,6.0,18,3.0,43,25,58.1,0,0,6,0,0.0,0,0,0,0,,21,25.6,6,540,90,100,6.0,66,80,39,26,23,41,0.0,3,18,-15,-2.5,4.6,15.1,-10.4,-1.74,21,6.0,3,68,20,29.4,11.33,3.33,0.04,0.15,18.0,3,0,0,4.6,4.6,0.07,-1.6,-1.6,21,6.0,10,1,0,79,59,2,92,33,53,0,0,0,196,113,104,52.1,21,6.0,1577,2112,74.7,31034,11397,618,718,86.1,702,831,84.5,216,441,49.0,2,3.7,4.2,-1.7,49,127,32,14,128,21,6.0,119,19.83,74,17,8,8,7,5,4,0.67,2,1,0,0,0,1,21,6.0,88,53,46,30,12,41,81,50.6,40,83,48,35,33,121,221,3,,,
Eredivisie,NAC Breda,21,25.5,45.3,6,66,540,6.0,6,4,10,6,0,1,9,1,7.5,6.8,5.7,12.5,67,153,1.0,0.67,1.67,1.0,1.67,1.26,0.96,2.21,1.13,2.08,21,45.3,6.0,3111,448,1192,1299,645,104,3110,86,35,40.7,46,53.5,1689,8220,3874,67,61,13,84,63,1745,149,1,6,6,540,6.0,10,1.67,36,26,77.8,2,1,3,0,0.0,2,2,0,0,0.0,21,25.5,6,540,90,100,6.0,66,84,40,25,13,47,1.17,6,10,-4,-0.67,7.5,13.1,-5.6,-0.93,21,6.0,6,65,22,33.8,10.83,3.67,0.09,0.27,15.6,2,0,1,7.5,6.8,0.11,-1.5,-0.8,21,6.0,9,1,0,73,81,9,96,42,64,1,2,0,244,89,98,47.6,21,6.0,1762,2353,74.9,32750,13382,736,857,85.9,800,979,81.7,191,379,50.4,4,5.7,5.5,-1.7,52,136,24,5,153,21,6.0,120,20.0,77,17,6,9,8,3,9,1.5,5,0,0,4,0,0,21,6.0,100,64,58,34,8,47,90,52.2,43,71,25,46,42,142,208,4,,,
